,Node degree,Betweenness centrality,Eigenvector centrality,Closeness centrality,Betweenness/Node degree
SUZ12,170,0.0011192852719411346,0.03917571078422481,0.4661600229423573,6.5840310114184384e-06
EED,251,0.002545550220680867,0.06236719873544365,0.47356154406409323,1.01416343453421e-05
BMI1,165,0.0016077388982153218,0.03478562201147122,0.463898401826484,9.74387211039589e-06
FAF2,105,0.0009757863080317731,0.02214967991820415,0.4558328659562535,9.293202933635935e-06
UBE2N,89,0.000858603647877544,0.018784845453479356,0.4524704244954767,9.64723199862409e-06
NARF,6,1.0908274367638128e-05,0.0014397331081467154,0.3636465324384787,1.818045727939688e-06
KLF4,22,2.140318043572149e-05,0.007172913232028139,0.4142984580094304,9.728718379873404e-07
DDR1,10,1.22836253191741e-05,0.0030374886981251333,0.38934131736526945,1.22836253191741e-06
DDR2,9,7.995109853794446e-06,0.003747842385503211,0.40882796780684105,8.88345539310494e-07
PPM1F,17,5.264696498138531e-05,0.004398610882366253,0.4018044741070325,3.0968802930226653e-06
PPM1E,15,3.25225216709831e-05,0.003026087029142581,0.3801894515261373,2.1681681113988736e-06
PPM1A,42,0.00017176258763698966,0.007730981514366967,0.4116231957457584,4.089585419928326e-06
CAMKK1,11,9.732303367840732e-06,0.003414532386496397,0.3836893662221173,8.847548516218847e-07
AATK,23,5.631533371156935e-05,0.002917717688846987,0.3666817053913828,2.4484927700682325e-06
CKAP4,56,0.00040939865025652907,0.014814566697561624,0.4429758822727892,7.310690183152305e-06
DRG1,36,8.771025358566722e-05,0.013240841061817788,0.4202430196483971,2.4363959329352008e-06
EIF2A,30,7.191462717518904e-05,0.00858411504089977,0.4240250423894613,2.3971542391729677e-06
LRRC59,33,4.8089153805469134e-05,0.014986199632899504,0.43649301825993553,1.4572470850142162e-06
RPS21,72,0.0001377757849162231,0.029562950904397603,0.42264690587623505,1.9135525682808766e-06
SUB1,46,0.00012769973820261305,0.013371306751244993,0.44105277438610774,2.7760812652741965e-06
CCT2,151,0.0016742964044452696,0.04513997693646333,0.46803915922833284,1.1088055658577944e-05
CCT3,146,0.0010956151403111365,0.040453119767921875,0.46776978417266185,7.504213289802305e-06
CCT4,113,0.00046383982103241357,0.03551320166288515,0.46356766005988875,4.104777177277996e-06
CCT6A,118,0.000461611597639038,0.0362721945006938,0.4600254704966747,3.911962691856254e-06
CCT8,107,0.0004144174515795132,0.03569764554395227,0.4686463889289318,3.873060295135637e-06
NUP98,35,0.00010406255295095719,0.011135047259761109,0.4238591916558018,2.973215798598777e-06
TCP1,112,0.000558427627108924,0.036067832282523596,0.45944036178632,4.985960956329679e-06
TKT,110,0.000883898833226853,0.022629087885336945,0.4424333151878062,8.035443938425936e-06
SUN2,20,7.86183321286751e-05,0.005222724645180922,0.41151898734177217,3.930916606433756e-06
MAST3,53,0.0001997968233165513,0.00962565858830421,0.4106872157655381,3.7697513833311567e-06
TBK1,65,0.0005768123452998895,0.014554711760120936,0.44915722575297046,8.874036081536762e-06
SHB,19,4.437809022558779e-05,0.003607985091712724,0.4011104256631709,2.3356889592414626e-06
PDE3A,13,1.0778925236247556e-05,0.003662840240474578,0.3883645920439613,8.291480950959659e-07
AKT1S1,15,6.360073276198544e-06,0.004217522596869928,0.395258358662614,4.240048850799029e-07
PCBP2,69,0.0002190213318643027,0.027528688850667216,0.4509640726869191,3.1742222009319235e-06
PCBP3,10,4.429192744371131e-06,0.0024137485517767903,0.35819744380784485,4.4291927443711306e-07
ABCE1,117,0.0007554048387578697,0.025243021919735553,0.45209289389514673,6.4564516133151255e-06
RRAGA,9,1.0036250269936748e-05,0.0012974057315507533,0.3426794560978181,1.1151389188818609e-06
RRAGB,17,9.881627580962237e-05,0.0021831586214673664,0.37286386053446496,5.812722106448375e-06
RRAGC,13,3.2489256719785885e-05,0.0011387327792183794,0.34721777208159776,2.4991735938296836e-06
RRAGD,8,2.8571650626441152e-06,0.0005923415085696353,0.3333675143560295,3.571456328305144e-07
RIC3,16,4.16001017958299e-05,0.002487152334145351,0.3605411999556393,2.6000063622393686e-06
ARL6IP4,18,2.6783876313430336e-05,0.0033321556427916774,0.38427895981087473,1.4879931285239075e-06
PHF19,25,6.67386090192776e-05,0.003518014615460515,0.3725647490258996,2.669544360771104e-06
RPL10A,119,0.0002386204744611708,0.0501167304247382,0.454494617642947,2.0052140711022756e-06
GSTA1,7,5.055977618009074e-05,0.00127363930914963,0.36194611445112446,7.222825168584392e-06
RPL14,135,0.0007241099599681681,0.05084284240826014,0.4587919841941857,5.36377748124569e-06
SERPINB5,41,0.0004444927144242048,0.005093354460492692,0.3977244922926352,1.0841285717663531e-05
DIRAS3,12,3.0477283808251534e-05,0.0014234530753972764,0.36034138771890933,2.539773650687628e-06
AZU1,5,6.812835783934228e-06,0.0006491948389620676,0.3415274713730434,1.3625671567868457e-06
SLC25A41,32,0.00010945579460576854,0.002954318346713773,0.3658564033310826,3.420493581430267e-06
SPINT2,33,0.0003493389087553026,0.00416370404819913,0.39263285024154587,1.0586027538039472e-05
SUSD3,12,5.0486484923772494e-05,0.0009750498011975309,0.3551064991807755,4.207207076981041e-06
C4BPB,2,2.3838958555857583e-07,9.332397241723328e-05,0.305660022564874,1.1919479277928792e-07
SURF2,20,3.469493887773055e-05,0.00453080099810022,0.38573801613668723,1.7347469438865274e-06
CD27,16,0.00011795484953149004,0.0013589115262323478,0.3656095366621682,7.372178095718127e-06
TBC1D10B,9,1.1482889780559617e-05,0.0032769322508323776,0.39391736338301225,1.275876642284402e-06
AMBRA1,61,0.00015254892525116078,0.016220262266028317,0.4308813783962889,2.5008020532977177e-06
EFNB1,17,5.619180833031905e-05,0.003741048193341982,0.3892946952460783,3.3054004900187677e-06
CAND2,15,2.9961852305163874e-05,0.0019455803065051304,0.3609014209591474,1.9974568203442583e-06
EIF2B4,27,0.00014217752737982574,0.006695157367242742,0.4157289002557545,5.265834347400953e-06
MAP7D2,12,1.756759698059553e-05,0.001284838851512611,0.35635207716759837,1.4639664150496274e-06
EPHB3,5,2.60100049884108e-06,0.00047477075294507343,0.3389989572471324,5.202000997682161e-07
EPHB4,5,3.0165041697151743e-05,0.0013250336593035605,0.3749279206550571,6.033008339430349e-06
SAAL1,20,0.00011380854535566382,0.0026002104850734284,0.3859211775878443,5.690427267783191e-06
DIP2B,6,8.38178553556143e-06,0.003421796294282352,0.3998769987699877,1.396964255926905e-06
DIP2A,16,7.05527812158168e-05,0.0019026356172167705,0.37592506938020354,4.40954882598855e-06
PLEKHH3,4,1.0350957254595073e-05,0.002131741925367595,0.37265016047684546,2.5877393136487684e-06
POM121,28,0.0002577146132741927,0.005539405433759994,0.4052100211890814,9.204093331221168e-06
SBF1,21,0.00017287979587713614,0.0038251721261270463,0.3922065387863434,8.232371232244577e-06
KIF14,29,0.00017789425845511116,0.005333962595132604,0.39718998167379355,6.134284774314178e-06
RETSAT,5,2.9487185445447292e-05,0.00063310058460714,0.3507390225482792,5.897437089089458e-06
METTL13,18,5.711924390314857e-05,0.004802190131052958,0.3919700988666506,3.1732913279526984e-06
TYK2,58,0.0002129520701733642,0.011935888592675472,0.41204055766793407,3.671587416782141e-06
SDC2,35,0.0004961027947227609,0.00399721765971557,0.3936788568660693,1.4174365563507454e-05
UBE3C,32,0.00016245350613489082,0.008710675660464622,0.43631727284928196,5.076672066715338e-06
ME1,17,0.00012150833262551058,0.002390686956843011,0.36867770469494215,7.14754897797121e-06
DNM3,22,9.161100322207028e-05,0.002286435219552749,0.36759384893713254,4.164136510094104e-06
MAP7D3,19,4.38126045056881e-05,0.002578577261573513,0.37505768343331797,2.3059265529309527e-06
ATP2B2,18,0.00010326561023129609,0.0005745359883514197,0.3429324894514768,5.736978346183116e-06
MED16,33,8.27039448826145e-05,0.005374674156479688,0.3975299584250428,2.5061801479580153e-06
PKP2,28,7.06922379467461e-05,0.007173544320411818,0.4093942828359149,2.5247227838123604e-06
HPS3,6,9.26354158088521e-06,0.0008990322462457494,0.3501346257404416,1.5439235968142015e-06
AAAS,15,2.330367642371898e-05,0.006669988438508863,0.41115467307449094,1.553578428247932e-06
PLEKHG4,4,3.863991706912014e-06,0.00016233466415426138,0.31670725767169994,9.659979267280035e-07
EIF2B2,38,0.00015009658206308911,0.009101076516386841,0.41099873577749685,3.9499100542918184e-06
MTMR1,8,6.657365093561323e-06,0.0010527892788813047,0.34972030981067126,8.321706366951654e-07
FAM120A,33,9.184087059324195e-05,0.013802006452872264,0.4228118090779035,2.7830566846436956e-06
PKN3,25,9.450946890658533e-05,0.003532208180032192,0.3760120286837844,3.780378756263413e-06
KIAA0391,12,5.279116199411049e-05,0.0004136530066219563,0.3339153656532457,4.399263499509208e-06
FAM171A2,10,3.859373109793584e-05,0.0005729373907883523,0.34347596407818276,3.859373109793584e-06
DPH1,19,0.0001289297508308923,0.00443681079648704,0.3889686527877483,6.785776359520647e-06
LMBR1,7,2.0051511122220084e-05,0.0013747642674076287,0.36150339152674305,2.8645015888885834e-06
DENND6A,6,8.469337493396709e-06,0.00015123598350670755,0.3146839608943955,1.4115562488994514e-06
EIF2B5,16,9.435035824064355e-05,0.004927873706368122,0.4188353517134759,5.896897390040222e-06
DAD1,7,0.00020199277485985644,0.0016664876771976024,0.35807908359951535,2.8856110694265206e-05
TIGD5,11,3.687321305852469e-05,0.00034231593145440703,0.3350164880461665,3.3521102780476993e-06
RADIL,16,5.52804557577538e-05,0.0023092321206148467,0.37428045130094406,3.4550284848596126e-06
RFPL2,5,3.438594241816657e-06,0.0011049563634937345,0.3509662096513009,6.877188483633314e-07
TRAK2,14,3.5445756598877994e-05,0.002431233081998969,0.3815279896725736,2.531839757062714e-06
CACNG2,8,1.3599701141934083e-05,0.0013748240902945053,0.3675107393172055,1.6999626427417603e-06
BSG,64,0.0009166851189827772,0.013683204752645343,0.44087333875779766,1.4323204984105893e-05
HOXB5,18,3.8875437552204284e-05,0.002212704917805036,0.3645845015139621,2.159746530678016e-06
ATP6V0A1,23,7.5846156210489e-05,0.0032827763482970052,0.3860128235573498,3.2976589656734347e-06
HBD,9,4.473627352474324e-05,0.00235735182589347,0.3757078469894834,4.970697058304805e-06
NXPH2,5,5.5608929352969805e-05,0.0005236858979712471,0.3367864912462447,1.1121785870593961e-05
PHOSPHO1,43,7.754835711172348e-05,0.007245232220432614,0.3719254089921062,1.803450165388918e-06
CMSS1,11,2.7712526193474296e-05,0.004059055531626381,0.39675372223578226,2.5193205630431177e-06
ZRANB1,15,6.840709998156599e-05,0.0028611805570152244,0.3757512713823393,4.560473332104399e-06
TRMT61A,16,5.9309756320229044e-05,0.004526060503276472,0.3884574023180786,3.7068597700143153e-06
NIFK,70,0.00014664193044917288,0.01953150137531873,0.3985533897266152,2.0948847207024695e-06
SPACA1,19,0.00018139116093737206,0.0008404777276672469,0.34471424027144526,9.546903207230109e-06
CD274,23,8.78159167763429e-05,0.0016044039755699286,0.35584500875656744,3.818083338101865e-06
PEX19,34,0.0011281099531825869,0.00466919575246045,0.4065274477929223,3.31797045053702e-05
SLAMF7,8,1.1777803745400558e-05,0.0007589022085241284,0.33960096103624776,1.4722254681750698e-06
ARHGEF26,4,2.334195504249261e-06,0.00021623342915794887,0.31547792333818536,5.835488760623152e-07
ZC3H3,31,0.00010854246615763249,0.005528245118502497,0.38355356300141574,3.501369876052661e-06
KIRREL2,5,2.105393204120705e-06,0.0012556698727132737,0.34721777208159776,4.21078640824141e-07
RDH12,12,2.5518553922651212e-05,0.0009123491756969321,0.3440575722298656,2.126546160220934e-06
EEF2KMT,6,2.246506646248884e-05,0.0012068130116461343,0.3439119856130329,3.7441777437481397e-06
GPR18,11,5.828232463430512e-06,0.00047360498310734507,0.32451587143142346,5.298393148573193e-07
RABGGTB,17,4.679928862340835e-05,0.001345486980620551,0.3521828620951143,2.752899330788727e-06
VSIG2,15,1.2115166643127513e-05,0.0010235046639329006,0.34027632405275277,8.076777762085008e-07
CACNG4,4,5.070142921135317e-06,0.00023764994831494088,0.3249375312343828,1.2675357302838293e-06
ANTXR1,19,7.484782403259567e-05,0.005959006675034345,0.40490721135882424,3.939359159610298e-06
CA14,20,4.0472377820924166e-05,0.0012722286383295715,0.3491944146079484,2.023618891046208e-06
ASCC1,21,0.00010971921023165413,0.004046340557393429,0.3977731555120519,5.224724296745435e-06
PRR11,34,3.3698162641493306e-05,0.00837705962554687,0.37094933820173437,9.911224306321561e-07
RBM4B,21,2.629858201120701e-05,0.007941619228668168,0.4021026592455164,1.2523134291050958e-06
PNKD,31,0.0001611228187242213,0.002813021108104846,0.37912536443148687,5.197510281426493e-06
PPARD,30,5.192866625004772e-05,0.006483578396691953,0.41219728667427413,1.7309555416682573e-06
DDX19B,57,0.0012169319404930665,0.008590062918806183,0.43503278469155626,2.1349683166545028e-05
DTX3,16,2.4194203934350986e-05,0.0014700844891913404,0.3514974591847767,1.5121377458969366e-06
NCOA2,45,0.0001867363994524799,0.008228630276949474,0.4129302680045726,4.149697765610664e-06
MED13,24,2.9924480472435665e-05,0.004234002972763954,0.3860586628666429,1.2468533530181527e-06
MED12,45,0.00012864349015784615,0.009134637784862709,0.4211685451483353,2.8587442257299146e-06
MED23,77,0.0005550233732833286,0.011517859871177668,0.43099562508285827,7.208095756926346e-06
MED24,39,0.00010229138374124528,0.005350130473748752,0.3968021481752716,2.6228559933652637e-06
MED14,39,8.300209705265857e-05,0.005535248745983217,0.3977244922926352,2.128258898786117e-06
PPM1B,59,0.0003078748664353608,0.013253721807250929,0.42872214163259925,5.218218075175607e-06
MED4,142,0.0020359512455020777,0.01841376550374619,0.45310104529616724,1.433768482747942e-05
MED17,40,9.403793455212325e-05,0.007559721395490563,0.4084170854271357,2.3509483638030813e-06
MED15,33,5.288630882898814e-05,0.0038681344804023104,0.377233696913437,1.6026154190602467e-06
RARS2,5,5.708107374548866e-05,0.0013778448787286858,0.3632402234636872,1.1416214749097733e-05
RP2,18,7.455614401391028e-05,0.002275737173815454,0.36717867630449513,4.142008000772793e-06
POMK,12,6.677156420664426e-05,0.0005361907083061559,0.3366469918194056,5.564297017220355e-06
TMEM185A,19,6.726995313120342e-05,0.0011961559283617162,0.3491569111803243,3.5405238490107063e-06
DLK1,23,0.00015855501131386903,0.0009134408012988066,0.348296550246411,6.893696144081262e-06
KIR3DS1,16,2.229426055346913e-05,0.0004591577226128179,0.32778786045573705,1.3933912845918207e-06
PPME1,54,0.00024103083874684418,0.012854167524622342,0.43128150703104273,4.463534050867485e-06
TRPV5,11,7.414436888500453e-06,0.0017004047109497283,0.35942509673852957,6.740397171364048e-07
CCDC51,20,0.00010298011923079792,0.001951318388290459,0.35713501043611995,5.1490059615398955e-06
HDLBP,49,0.0006586783530344398,0.014532714230810432,0.43760936869026784,1.3442415368049791e-05
SH3GLB1,35,0.00010487647474499665,0.005262714903133434,0.4119883411481435,2.9964707069999045e-06
SIRPG,1,0.0,1.3107758129732227e-05,0.27064602064602067,0.0
PRKCSH,33,0.0003596069747961862,0.010435623326849542,0.4189972934656528,1.0897181054429886e-05
VSIG4,23,0.000486646666199327,0.001719057982888414,0.37218088151116197,2.1158550704318566e-05
IFT57,26,0.0001384775462288877,0.0009078489982807694,0.347106555626735,5.326059470341834e-06
ATE1,7,8.99621374166565e-06,0.0014786261131910865,0.3690543762061528,1.2851733916665213e-06
KCNAB3,5,5.04365510417813e-06,0.001163408778873078,0.3621073735798619,1.008731020835626e-06
TEKT4,11,1.4659964247494164e-05,0.0013802872699796435,0.35161150767899635,1.3327240224994694e-06
UBR2,22,0.00026270886765424593,0.0042411819167838555,0.38541790160047423,1.1941312166102088e-05
TCEAL1,21,0.00011673239549231206,0.0049785110386813295,0.40546270890496383,5.5586854996339074e-06
VEGFB,5,6.866570582675561e-06,0.0003170797529099459,0.3243216280925778,1.3733141165351122e-06
CAP2,20,2.5164352079815086e-05,0.0033821000279788535,0.37987847627950455,1.2582176039907542e-06
MCL1,46,0.0003733598994262575,0.008372223485801382,0.4139292080468551,8.116519552744729e-06
ICE2,16,0.00012174349504780482,0.001778797428220383,0.3658975801913337,7.608968440487801e-06
EDC3,29,0.00015657324478250234,0.006376383664518346,0.41177960734642177,5.3990774062931845e-06
DCP1B,23,6.363086756499388e-05,0.0031635313026701743,0.37970100443821536,2.76655945934756e-06
DDX6,56,0.0004021185106489188,0.018410480852665816,0.44601454246124295,7.180687690159264e-06
DCAF4,11,2.0090449438832523e-06,0.0035199380572094635,0.36094148995225933,1.8264044944393202e-07
DPEP2,4,1.1761401180497036e-05,5.171590233143295e-05,0.29130824372759856,2.940350295124259e-06
COX16,2,1.3841299718502186e-06,7.698828389819085e-05,0.3004898789167206,6.920649859251093e-07
PXMP2,6,2.4825519541905303e-05,0.0001997485210832591,0.32555577808932507,4.137586590317551e-06
ATP1A3,19,0.00013068749226145818,0.0030801153816492253,0.386104513064133,6.878289066392535e-06
TMEM87A,7,3.617191144558241e-05,0.001067268391172233,0.3624303232998885,5.167415920797487e-06
SLC30A9,7,2.7904216490110604e-05,0.0016875141807041834,0.3673031295898769,3.986316641444372e-06
DNAJC11,19,0.00011141123161873169,0.005228356199419875,0.41256345177664977,5.8637490325648256e-06
FLVCR1,4,7.931576805380136e-06,0.00015678226282255097,0.3186005488043904,1.982894201345034e-06
PARL,5,1.3330984614231815e-05,0.0002867086951534312,0.3264383974294608,2.666196922846363e-06
MFAP3,8,8.223522984593908e-05,0.00029829567703094196,0.333949666153056,1.0279403730742385e-05
TMEM192,6,2.012481674720517e-05,0.0001321325756562046,0.3209279368213228,3.354136124534195e-06
FAR2,4,6.15453006359977e-06,7.85067355179975e-05,0.31062488056564114,1.5386325158999425e-06
ARV1,10,4.306210894101481e-05,0.0010858706535534365,0.3550677151594583,4.306210894101481e-06
CLPTM1,6,2.8551670471669288e-05,0.00236745263761994,0.3843698273823599,4.758611745278215e-06
ABCB6,7,1.836819714724817e-05,0.0012020835336459738,0.3517636875135252,2.6240281638925957e-06
SLC38A10,2,1.7795263855536118e-06,0.00015528996325664404,0.3122058964755594,8.897631927768059e-07
SLC26A2,5,8.24921646215731e-06,0.00028037843429419335,0.3256862352234021,1.6498432924314618e-06
EXT1,9,1.3900145781728634e-05,0.0006268159428783648,0.34131233595800525,1.5444606424142927e-06
PSEN2,28,0.00018912509366834495,0.003708478565190681,0.39899361806578304,6.7544676310123195e-06
TMEM246,3,3.9604741636637986e-06,6.375199919201174e-05,0.302784762969172,1.3201580545545994e-06
STOM,66,0.0006143087082429087,0.015282552083460002,0.43196917353175657,9.307707700650131e-06
STARD3,7,2.9654787859088405e-05,0.0016415563174507956,0.36842701722574794,4.236398265584058e-06
VMP1,10,4.162085805950956e-05,0.0017647749557704374,0.3689706049256611,4.162085805950956e-06
ERGIC2,14,0.0003379241296010887,0.002235989637612081,0.38072373814263966,2.413743782864919e-05
ANKRD13D,10,5.24556445919681e-05,0.0033426803553364996,0.3934406389931018,5.24556445919681e-06
ANKRD13A,18,9.443680851580392e-05,0.006011552584951754,0.4167948717948718,5.246489361989107e-06
LMBRD2,3,3.0137492696133746e-06,5.397188746305067e-05,0.2932792061344159,1.004583089871125e-06
TMEM184B,2,1.0503058151192857e-06,0.0001743598111684354,0.31377280185310297,5.251529075596428e-07
SLC25A17,13,6.438841335808423e-05,0.002525519450859226,0.3662685894547093,4.952954873698787e-06
TMEM223,9,2.4526887324344818e-05,0.0010132376886385673,0.3529475626967756,2.7252097027049796e-06
CHPT1,10,7.972959632872759e-05,0.0008533376433767963,0.3561959022679961,7.97295963287276e-06
GK,12,5.265624406075762e-05,0.0005424304187803705,0.3382582457600666,4.388020338396468e-06
NDC1,14,6.57648325579509e-05,0.004104643606529911,0.38813276026743077,4.697488039853635e-06
PIGU,10,9.96630073622475e-05,0.0003716456525624292,0.33278738867847274,9.96630073622475e-06
BDH1,7,4.170794017509371e-05,0.0010030033317681175,0.3593059239610964,5.95827716787053e-06
SFXN5,7,2.839344562150692e-05,0.001557498215758236,0.3695578037967489,4.0562065173581315e-06
WRB,3,1.9377210534189814e-05,7.742249643591948e-05,0.3009906490139802,6.459070178063271e-06
TMEM186,4,6.109163798188653e-06,0.000107504132591973,0.3113984674329502,1.5272909495471632e-06
PAM16,8,1.391905673997807e-05,0.001268741208088689,0.36328081349871494,1.7398820924972588e-06
NR2F2,22,0.00019062317338855737,0.0029646861906572016,0.39112127045235806,8.66468969947988e-06
RER1,15,7.004524979470842e-05,0.0038166551693601053,0.39588407208962495,4.669683319647228e-06
YIPF3,19,0.00010313947569074423,0.00141403170403686,0.35444832097688617,5.428393457407591e-06
SLC16A13,1,0.0,2.005333422401021e-05,0.27483303745033394,0.0
SLC25A46,5,5.329876496108744e-06,0.0001670685596939825,0.3190382728164868,1.0659752992217487e-06
SGPP1,10,5.782262399861397e-05,0.0018378342982081977,0.37307780582969935,5.782262399861397e-06
BSCL2,7,2.0534059685716764e-05,0.00035397371919968596,0.3281518118502069,2.933437097959538e-06
PTPMT1,37,0.0002477432649055632,0.003825198345388416,0.38301131008482564,6.6957639163665724e-06
DOLK,5,9.890369541448942e-06,0.00020630420787712896,0.323546974522293,1.978073908289788e-06
MTFP1,5,1.096470703858346e-05,0.00013401796221134682,0.31695427512918006,2.192941407716692e-06
ALG3,5,6.7732863881465e-06,0.0006870380167426017,0.3411690628607409,1.3546572776293e-06
CCDC151,14,8.204794882430784e-05,0.0006581912164331409,0.3414198697752573,5.8605677731648455e-06
HIST1H1B,39,0.00019881560732006183,0.011512487180119137,0.4166346277072921,5.097836085129791e-06
CSNK1E,64,0.000690173961753431,0.011075599619749188,0.4427345771483045,1.078396815239736e-05
DUSP14,26,0.00013183066230741398,0.0032700566729100713,0.38642576964222036,5.070410088746692e-06
PKP3,29,0.0001397200156214726,0.007846792202153426,0.416527866752082,4.817931573154227e-06
LRRC15,11,1.0814351929286653e-05,0.0015543764502915377,0.3517636875135252,9.83122902662423e-07
DSG4,6,3.8096153837601108e-06,0.0003551012715845037,0.3324470804785765,6.349358972933518e-07
VSIG8,15,0.00011233952437539385,0.0038146068618099263,0.38085754451733833,7.489301625026257e-06
C16orf70,14,5.27043919124293e-05,0.0011323099270352775,0.3578819903126376,3.7645994223163784e-06
ZSCAN20,21,8.555070324984323e-05,0.0011201795833057314,0.3432221283783784,4.073843011897297e-06
DCLRE1C,19,2.7427422069189095e-05,0.0034899649963751026,0.37423736617934844,1.4435485299573209e-06
BOLL,4,2.45765701058204e-06,0.0001545856014385371,0.3147753679318358,6.1441425264551e-07
ICOS,5,1.1869338427157195e-06,0.0002986043668380602,0.32653676175170754,2.373867685431439e-07
FAM213B,4,3.873174671888133e-06,0.00022298795386036137,0.32419226166733145,9.682936679720333e-07
PECR,6,5.482220119251686e-06,0.0003901240866495135,0.3260128359406338,9.137033532086144e-07
RNF166,24,6.296963319542922e-05,0.002442353502777836,0.3640129884671369,2.6237347164762177e-06
SCN2B,31,0.0001443618052854405,0.0018919835046317974,0.3566257130320316,4.656832428562597e-06
MATN3,5,5.6971176337342335e-06,0.00018270869038784716,0.3203902631319602,1.1394235267468468e-06
THBS3,25,0.00010225682585893348,0.003430256512814801,0.36372790333407923,4.090273034357339e-06
IGKC,24,0.0001621048355720531,0.00409301400987832,0.40195351137487634,6.7543681488355465e-06
ALDH1A2,3,9.64652106663601e-07,0.0003709543098795055,0.3329237071172555,3.215507022212003e-07
ALDH6A1,9,1.074773786944328e-05,0.0005945982301314056,0.33682138416908414,1.194193096604809e-06
FGB,43,0.00021570098257600581,0.004607469105724486,0.38990165507315905,5.0163019203722285e-06
SERPINA1,23,0.0001258405049704832,0.0041631008781749645,0.38423354213449945,5.471326303064487e-06
FGG,16,3.513305264599341e-05,0.0015033150693456799,0.35615687992988604,2.195815790374588e-06
IGHG3,5,1.0608986408601802e-05,0.0017183164731456497,0.3641760949927187,2.1217972817203604e-06
IGHG4,3,7.497643092549093e-07,0.0009652021169863326,0.3423546756529065,2.499214364183031e-07
APOA1,29,0.0001491280384417149,0.004801565253768044,0.3932502721664449,5.142346153162583e-06
FGA,17,3.067176791764351e-05,0.0024210216537458224,0.3703577124629756,1.8042216422143239e-06
CALML5,30,0.00032024422978797426,0.007075511801883592,0.4062226665000625,1.0674807659599143e-05
ALDH3A2,27,0.00011242786011885202,0.0058311658397096865,0.40056678166584525,4.1639948192167416e-06
CYP51A1,8,3.2679038026662883e-05,0.0011329171243864896,0.36344326439351593,4.0848797533328604e-06
DHCR24,11,9.010752543827172e-06,0.0030499584796026703,0.38224573780129334,8.191593221661066e-07
RPL22L1,9,2.3186492583824797e-06,0.003547583229510303,0.3715428571428571,2.576276953758311e-07
CLEC5A,4,5.183571978878062e-06,3.51903027616823e-05,0.2851504254012806,1.2958929947195155e-06
COMMD4,22,0.00011481638713003893,0.002744166085056027,0.3837346553352219,5.218926687729042e-06
PICK1,13,3.899068800165001e-05,0.0012175003527407713,0.3579213916107013,2.9992836924346164e-06
IER2,12,1.2493890578319175e-05,0.003007778221118262,0.38170717388751907,1.0411575481932646e-06
MYO6,64,0.0001710227716407532,0.016327410828179015,0.439086980010805,2.6722308068867687e-06
RASSF7,19,8.779985976425704e-05,0.0024747301197979407,0.3706110351117191,4.62104525075037e-06
RASSF9,23,0.00010896597704541957,0.004724136409731803,0.38808642712188135,4.737651175887807e-06
RASSF10,18,1.7674292307317193e-05,0.0032231831843819486,0.3666817053913828,9.819051281842886e-07
RPS6KB2,140,0.0006509544006382961,0.038617619745796306,0.44835195145497175,4.649674290273544e-06
HNRNPA1,276,0.0042386998646823815,0.08011330704413244,0.49467437614120513,1.5357608205370946e-05
SLC9A3R1,47,0.00031148526315648463,0.009271780600619684,0.4231970840926842,6.627346024606056e-06
KDM3A,10,1.6300001513972548e-05,0.0014022111143956485,0.3503987928432852,1.6300001513972547e-06
PDK1,33,0.000188682428657474,0.003545736148364679,0.38665556612749763,5.717649353256788e-06
ELF4,5,2.2838467288220328e-07,0.0019038204696940043,0.3590281612368857,4.5676934576440654e-08
ABAT,19,2.2307706441187275e-05,0.002215554193441432,0.3526412843041545,1.174089812694067e-06
RTFDC1,8,1.0911333049151228e-05,0.0011851989196488691,0.34972030981067126,1.3639166311439035e-06
ACAA2,36,7.865829227613356e-05,0.0077909224230657825,0.41006559031281536,2.1849525632259323e-06
ACO2,20,9.435575209525038e-05,0.005667337085626215,0.4090851893796401,4.717787604762519e-06
ACTN2,33,0.00010697999920530237,0.004633413712465009,0.38405197873597163,3.2418181577364356e-06
GLO1,23,8.2818149237041e-05,0.005399891513324045,0.3959805115712546,3.6007890972626523e-06
HYI,6,5.171960197496415e-06,0.0008629899013618403,0.34027632405275277,8.619933662494024e-07
PDRG1,13,1.4142711945816807e-05,0.0033670376791541698,0.3656095366621682,1.087900918908985e-06
AHCY,51,0.0002124800771783922,0.015754883482626044,0.42692055154300723,4.166276023105729e-06
AKR1A1,18,3.0148779086340366e-05,0.0027927953446983253,0.3587904204833903,1.6749321714633537e-06
ALDH1B1,30,0.00010188544080402954,0.008092710149374363,0.406375,3.396181360134318e-06
LDHAL6A,22,3.060951936033984e-05,0.003803527038907458,0.377540355359424,1.3913417891063564e-06
LDHB,101,0.0005954485906177699,0.026445316697803086,0.44625943719972544,5.8955306001759395e-06
RPE,26,0.0001001686432317137,0.003355465666013906,0.3800561140986673,3.8526401242966805e-06
ADH5,14,4.909748180056212e-05,0.002809161153335864,0.38112543962485346,3.5069629857544374e-06
DSTN,49,0.00024329017749227328,0.009845677007121273,0.4047055894435454,4.965105663107618e-06
GPI,43,0.0001612028884196523,0.010368103779763464,0.40734243829094097,3.748904381852379e-06
LDHAL6B,22,7.415556939883757e-05,0.002760104172106111,0.36186553873552985,3.3707076999471623e-06
RAB8A,35,0.00017818758715392802,0.006711059781067294,0.40195351137487634,5.091073918683658e-06
