,Node degree,Betweenness centrality,Eigenvector centrality,Closeness centrality,Betweenness/Node degree
SETDB1,87,0.0002219380777723718,0.007294622110551929,0.43920529801324504,2.5510123881881818e-06
XPNPEP1,45,5.8915304219000144e-05,0.004594813161242981,0.42386024712398807,1.3092289826444476e-06
CCND3,51,0.00011071445815310959,0.00394395340551996,0.41956980177140446,2.170871728492345e-06
MED15,50,3.685406769855495e-05,0.003952356233740308,0.4199594731509625,7.370813539710989e-07
KDM1A,192,0.0011710467598160202,0.01883458389401937,0.4709335353152812,6.099201874041772e-06
CCSER2,12,8.69583805675322e-06,0.0014259267735038084,0.39993567580606254,7.246531713961016e-07
PTN,57,7.793516523859207e-05,0.004330476620567669,0.40720425706099056,1.367283600677054e-06
PTPN4,38,6.182962599515891e-05,0.004110608751237041,0.40670482420278004,1.6270954209252346e-06
CPE,9,1.6201661584381602e-06,0.0012683565775132289,0.37992667277726855,1.8001846204868446e-07
CRMP1,66,0.00013404518191762187,0.005636573394877133,0.4262941378128214,2.0309876048124525e-06
IVNS1ABP,89,4.876205291171789e-05,0.013217683775296184,0.4459386767079075,5.478882349631224e-07
HGH1,16,9.335598175708775e-05,0.0017483191314186595,0.3961768219832736,5.8347488598179845e-06
LRPAP1,25,2.0042977139845504e-05,0.002465067002724399,0.40874352863834335,8.017190855938201e-07
RFX1,20,5.483593389062913e-06,0.0027844807302400084,0.41226688769167014,2.741796694531457e-07
SIRT7,485,0.002072152105536492,0.04990256402384675,0.4954183266932271,4.272478568116478e-06
STC2,17,1.2460328474821032e-05,0.0020721010551139627,0.39627151051625237,7.329604985188842e-07
PNO1,54,5.255531390469767e-05,0.011485274711694533,0.4388952616253419,9.732465537906977e-07
GAPDH,256,0.0013038358652614935,0.038774793961788366,0.49754926477943384,5.093108848677709e-06
TLE1,70,0.0002523684890754406,0.00560506518649887,0.4264037719674239,3.605264129649152e-06
RPS21,113,6.089701944152545e-05,0.024327081194127183,0.4518531976744186,5.389116764736765e-07
TERF1,203,0.0009182740090131208,0.018474479394542807,0.46282683539592445,4.52351728577892e-06
UBR1,49,0.00015684333746017682,0.005469678547064648,0.4330866347409665,3.200884437962792e-06
TXNDC9,46,3.842599987300613e-05,0.005708597653873005,0.420776584045343,8.353478233262201e-07
ARIH2,52,0.00018735137702908727,0.0052507712708395275,0.4254554785732615,3.602911096713217e-06
BHLHE40,47,5.3625921365797516e-05,0.004911968806617705,0.428460677060901,1.1409770503361174e-06
SIRT6,141,0.0003788614610434337,0.01663164719017712,0.45557794467851254,2.6869607166200972e-06
CTNNA1,117,0.0005226681292934648,0.015050427684595745,0.4766650694777192,4.467248968320212e-06
CRYAB,60,0.00012656884723390903,0.004859928764360362,0.4330866347409665,2.109480787231817e-06
SRP9,52,5.199663434977886e-05,0.007202742377237448,0.42549187339606503,9.999352759572858e-07
TAF1,63,7.236081410292204e-05,0.006427466653340315,0.43452432951865116,1.1485843508400325e-06
GEMIN5,68,5.220750778786822e-05,0.012121648890291797,0.4462587475327472,7.677574674686503e-07
IGSF8,147,0.00029267573298815753,0.021241862326388073,0.4374285463019963,1.99099138087182e-06
STX5,43,6.129134979319791e-05,0.0028115095292303763,0.4161994812149611,1.4253802277487887e-06
NCF1,39,4.730301808333499e-05,0.0030881230262606316,0.39734781914043776,1.212897899572692e-06
BECN1,129,0.0004154532824637684,0.011280201025498357,0.4597892401552967,3.2205680811144836e-06
ARPC2,73,8.160930644577113e-05,0.009246485208486747,0.45054347826086955,1.1179357047365907e-06
MAPK8IP2,57,0.00014593876183620897,0.00399803651472667,0.42578325629173086,2.56032915502121e-06
USO1,64,0.00011986003450804554,0.007229530349277057,0.45177111716621254,1.8728130391882116e-06
XPO1,704,0.011395079448519696,0.05824963998813132,0.5229184188393609,1.6186192398465477e-05
NTRK1,1286,0.02933934879538255,0.1040168867495923,0.56343452650657,2.281442363560074e-05
POLR2G,52,4.286259987307811e-05,0.005326840363045739,0.42501922583952834,8.242807667899637e-07
SSX2IP,119,0.00032219557473990075,0.0076318200418267635,0.4459786604501031,2.7075258381504265e-06
JAK2,116,0.0004925569212855711,0.009425576441878898,0.4526344526344526,4.2461803559100955e-06
PEX5,64,0.0003558139662310974,0.004035072841809634,0.4145345445453788,5.5595932223608965e-06
PLIN3,54,7.64664933477218e-05,0.005405036501167047,0.43240893679909587,1.4160461731059593e-06
PLAT,22,1.4256666005331948e-05,0.0013899431257010277,0.36967670011148274,6.48030272969634e-07
PDIA3,134,0.0005546821452410043,0.01866610021637326,0.47290359383913294,4.139418994335853e-06
PARP1,276,0.001212592018375025,0.035995001130199246,0.4887491402181389,4.393449341938497e-06
ADAM17,28,5.87295421330236e-05,0.0025658407445054493,0.4139825218476904,2.0974836476079858e-06
DEK,66,2.6813080170622398e-05,0.01061488528841345,0.4347522069749148,4.0625879046397573e-07
GRB2,702,0.017097036453809555,0.05695927718575779,0.5300511508951407,2.4354752783204496e-05
NCOA1,88,0.00014925735808334235,0.008599290814409423,0.44371097234611956,1.696106341856163e-06
FYN,340,0.004672159730443579,0.022017860618346183,0.48898938261895397,1.3741646266010528e-05
SDC2,53,0.0002132455794511732,0.0034720867760371747,0.4137414739643986,4.0235014990787395e-06
EIF5,53,3.740591296696436e-05,0.007968210837251754,0.4395546129374337,7.057719427729125e-07
TIMP3,14,2.2900459126326e-05,0.0014305532672529626,0.38714196762141967,1.635747080451857e-06
DLG4,62,0.0003551000345703439,0.004334548356949838,0.43800634026065516,5.727419912424901e-06
MAP3K2,45,2.362954762243196e-05,0.0054151210937323545,0.41647827179100727,5.251010582762658e-07
DAB2,85,0.00012750276743840903,0.008705785944962359,0.4547865045259212,1.5000325580989298e-06
PVR,33,0.00011250551808104988,0.0025201837370869887,0.42059868087265345,3.4092581236681785e-06
C1QBP,185,0.0006695778999472156,0.028061582439334532,0.4806261474538603,3.6193399997146787e-06
CASP9,41,2.8068105437632444e-05,0.0040743769390804985,0.4187221146561158,6.845879375032304e-07
WBP2,49,2.920866397320892e-05,0.006215905498153157,0.4206342494714588,5.960951831267126e-07
RASA1,96,0.0002835896676144117,0.007604323707155214,0.4608115619788771,2.954059037650122e-06
POU5F1,198,0.0006575551657768755,0.018353715154696987,0.44786601836844947,3.3209856857417956e-06
TRIM27,168,0.0010005028485053627,0.011215377812466532,0.46042765898361565,5.955374098246207e-06
TRIM23,74,0.00017492402914919095,0.004964218032206708,0.4334262809341234,2.3638382317458235e-06
LMO2,91,0.0003272330259741924,0.00509411613707733,0.4249829118250171,3.5959673183977186e-06
CRK,292,0.002921892886030373,0.021479226125416705,0.4842761172232499,1.0006482486405387e-05
BUB1B,68,7.361457219812095e-05,0.007233236205277057,0.43222106360792495,1.082567238207661e-06
MAP3K13,10,2.4693459102489905e-06,0.0004517568828734718,0.3493713563250685,2.4693459102489904e-07
IKBKB,159,0.0003835806322407988,0.017703993137269596,0.4714691943127962,2.4124568065459043e-06
FGB,69,0.00020628730180397527,0.004165179307574132,0.4263672209840562,2.9896710406373228e-06
CSNK1D,69,0.0002404001830098978,0.008479339041613852,0.4601720788232029,3.484060623331852e-06
TGM2,90,0.00020151380376153536,0.011089987579732704,0.45822201750345465,2.2390422640170597e-06
PKP2,84,8.696827166021536e-05,0.01189129224342278,0.4526344526344526,1.0353365673835162e-06
NOTCH2,51,0.00011989599893325002,0.0043973391440943616,0.43762097483723383,2.3509019398676474e-06
PRKCA,192,0.0012303203486402783,0.015241032067746874,0.47502626301212875,6.4079184825014494e-06
HDLBP,77,0.00016261867757755755,0.012636460718413026,0.4529642109097532,2.1119308776306174e-06
RAP1A,79,0.0003259455560493201,0.007556433274805698,0.4523051741384014,4.1258931145483555e-06
PRKCE,64,9.71762137336888e-05,0.005977923542115329,0.4383923849814913,1.5183783395888874e-06
WAS,81,0.0001221266403877968,0.005763151187333025,0.4293853591160221,1.507736301083911e-06
SND1,136,0.00018727039523099514,0.025770856844875935,0.4752077959300659,1.3769882002279053e-06
SPI1,48,3.688956919520118e-05,0.004109607030524214,0.39858963057937336,7.685326915666912e-07
NOTCH3,44,0.0001591361429664134,0.0044494352360738235,0.43947693938858456,3.616730521963941e-06
GRIN2A,25,3.2868174227633085e-05,0.0011731519774624394,0.37158225011205737,1.3147269691053234e-06
RTN4,92,0.0003358328047335722,0.009155193939176229,0.4572111407298465,3.6503565731910023e-06
GDA,26,6.941954543453195e-05,0.0026199981194800857,0.38690105787181084,2.6699825167127676e-06
LAMTOR3,48,8.889143821752286e-05,0.0031397348803468735,0.4043245000812876,1.8519049628650595e-06
MAP2K1,130,0.00045455865025913905,0.01585842528790885,0.4783612233121754,3.4966050019933773e-06
AES,102,0.0005195691919337291,0.005709606574851053,0.43912774785909775,5.093815607193422e-06
PPP1CA,306,0.0026819682795111337,0.03464449569985911,0.4958133971291866,8.76460222062462e-06
RGS3,33,5.05237836243294e-05,0.0028576006156154077,0.40294880103694103,1.5310237461918e-06
PKN3,39,5.564830207892804e-05,0.0023747941038212927,0.38642013673088876,1.4268795404853344e-06
MAP3K12,19,1.2400058569870863e-05,0.002344983665720717,0.40327549862169615,6.526346615721507e-07
NPDC1,21,1.6548364555041473e-05,0.001504075918811857,0.3850143199938076,7.880173597638797e-07
BCL2,91,0.00020694241076374802,0.008908023399656755,0.45612104539202203,2.274092425975253e-06
SDC1,41,0.00014439597377698753,0.002848365671938967,0.43650724001755153,3.5218530189509153e-06
EPS15,114,0.0002737338921635794,0.012063268589350327,0.4662979281897441,2.401174492662977e-06
CHUK,157,0.0003207902468834918,0.017430044413796864,0.4743467480450124,2.043249980149629e-06
PXN,167,0.0005222273493327168,0.019813671574578546,0.47187173892420076,3.1271098762438133e-06
TIMP1,10,9.618521669477303e-06,0.00055910119266319,0.3490281383762543,9.618521669477303e-07
EVL,40,4.5811210896547715e-05,0.003195205126331754,0.4089451615555373,1.1452802724136929e-06
SEC24B,43,2.3181278207851075e-05,0.006997584284621799,0.4476241900647948,5.39099493205839e-07
PEX19,56,0.0003875921056140781,0.0030206745844602546,0.41288287540466506,6.921287600251395e-06
EPHB2,36,4.708095932903814e-05,0.002319754913847653,0.3988773055332799,1.307804425806615e-06
EPHB3,14,9.843935554102338e-06,0.000861230616782825,0.3650642201834862,7.031382538644528e-07
VWF,12,3.902286077538858e-06,0.0009281898530620157,0.35460183930990236,3.251905064615715e-07
EEA1,62,0.00010918344399298296,0.005171987146010439,0.4244389453025002,1.7610232902094026e-06
VDR,83,0.00010796424218914337,0.008843410131390318,0.44080113434952145,1.3007740022788359e-06
ERCC8,53,2.6955401573409994e-05,0.0074005635027249465,0.4246563647229574,5.085924825171697e-07
ERCC6,44,1.576140740807433e-05,0.007018955106516319,0.4231750893312915,3.5821380472896207e-07
CDC16,71,0.00015554222170519635,0.005508850142019999,0.43147120055517,2.1907355169745967e-06
ANAPC2,36,3.3078499125419046e-05,0.00422245332911893,0.42102590147282887,9.188471979283068e-07
CRKL,122,0.00035052587389181077,0.012514740040788968,0.46546883773161146,2.8731629007525472e-06
PPP2CA,216,0.0014070126666557027,0.023969226579092784,0.48137036678602535,6.513947530813439e-06
CABLES2,12,6.707251557950162e-06,0.0013834357733070188,0.3840333539221742,5.589376298291802e-07
RIN1,28,1.8618370198700484e-05,0.003298087980737064,0.42310309629125553,6.649417928107316e-07
AMPH,35,2.137925284013161e-05,0.002295284428976849,0.3857009925558313,6.108357954323317e-07
SCAF11,28,1.040060954211389e-05,0.004865745699065198,0.41602542656406827,3.7145034078978175e-07
SORBS2,53,4.2938817130214025e-05,0.005573689058630739,0.42647689273771755,8.101663609474344e-07
NUP214,62,2.9037926738515382e-05,0.011376737559793107,0.4513202068777788,4.6835365707282875e-07
NISCH,35,4.920179176696004e-05,0.003313190694697297,0.4245113937014594,1.4057654790560011e-06
SREK1,70,3.0150137697650016e-05,0.012045198578036485,0.4335018302248562,4.3071625282357166e-07
WT1,42,6.249254042344299e-05,0.0038772334809880774,0.4156430183003259,1.4879176291295949e-06
RABEP1,51,0.00015631684484216938,0.004261801489686503,0.42960787700811887,3.06503617337587e-06
RGS12,14,3.430508909289661e-06,0.0009828858217751709,0.37050279329608937,2.450363506635472e-07
CDC6,57,0.0001268174876268963,0.005877605276456034,0.41921618204804045,2.2248682039806368e-06
CDK5,110,0.00030380374514879185,0.010203069378475997,0.4620958751393534,2.7618522286253806e-06
PGR,64,5.7134327664348195e-05,0.0076975327867949426,0.4378906593890307,8.927238697554405e-07
TJP2,59,0.00010715249179379348,0.0061380634177625746,0.4294965892409982,1.816143928708364e-06
PPARGC1A,58,5.910645375473778e-05,0.006260471285276075,0.4337664602773175,1.0190767888747894e-06
CHEK2,127,0.00034226265476015297,0.014284254370671028,0.4575476037163094,2.6949815335445116e-06
NOTCH4,12,2.2258879878574924e-06,0.00116065356983977,0.3720825852782765,1.8549066565479104e-07
ZIC1,25,1.645763836229074e-05,0.0006111580901618669,0.3452728029987505,6.583055344916296e-07
FHL2,106,0.0005428910945847932,0.01133939788906593,0.4636033181097959,5.12161409985654e-06
SLC25A4,60,5.810437935720961e-05,0.0096950861619979,0.43471421080230727,9.684063226201602e-07
MAP3K4,43,3.592823772533334e-05,0.003262741251642165,0.3990693196405648,8.355404122170545e-07
JAK1,109,0.0003991815817358955,0.0089575751365078,0.4490385483434143,3.662216346200876e-06
PPIB,102,0.00021590236769159095,0.01640735918012082,0.4610678531701891,2.1166898793293233e-06
APEX1,105,0.00012417962888622793,0.01677771355167156,0.46915676287492925,1.1826631322497898e-06
THRA,71,0.00010961013257960166,0.006602253008619035,0.42960787700811887,1.5438046842197417e-06
NR3C1,209,0.0011291947292112032,0.017722088386892904,0.47762627232571536,5.402845594311977e-06
SRPK2,248,0.0013780428829469537,0.024185630966733693,0.4862645419884642,5.5566245280119105e-06
PRKCZ,178,0.0006094689284614326,0.017914657090268085,0.4761631246410109,3.4239827441653517e-06
SRC,379,0.005584426416103361,0.025156986554207065,0.5084329960134928,1.4734634343280637e-05
SPTBN2,48,4.9889703049031206e-05,0.006367885828501012,0.43982668670970027,1.0393688135214835e-06
ATP2B2,32,0.00012865148749292214,0.0013260116882660748,0.37963669668752864,4.020358984153817e-06
TF,61,0.000503182566297372,0.005294772504878288,0.4291630716134599,8.248894529465115e-06
TRIM33,80,0.0001582988274086529,0.009550277877235166,0.4544956140350877,1.978735342608161e-06
REV3L,9,1.009274010094297e-06,0.0010666482510159477,0.3655740114655299,1.1214155667714411e-07
TRAP1,137,0.00032903929710427835,0.01980763072290264,0.47039909211272934,2.4017466941918127e-06
DDX42,46,8.608445628671232e-06,0.009594495613098022,0.4419761862448907,1.8714012236241807e-07
CYP2C9,5,1.6118194189160419e-06,0.0002781132997468293,0.34035856028465855,3.2236388378320837e-07
EPAS1,102,0.0002978986704405363,0.010743967600121298,0.4567493112947658,2.920575200397415e-06
CASP3,146,0.0005952925986439681,0.013802467229250189,0.47579873732542566,4.0773465660545765e-06
RBL1,68,8.811552233738674e-05,0.0071459944124771186,0.43662219101123595,1.2958165049615697e-06
SERPINA1,41,0.00015852702968611578,0.0034776569160179425,0.4167225201072386,3.8665129191735555e-06
HBB,45,0.00034365114461488343,0.006126390840124198,0.4277605779153767,7.636692102552965e-06
IPO5,111,0.00023455709093077662,0.0185997072602934,0.4614100185528757,2.113126945322312e-06
LAMA1,22,2.820775925124551e-05,0.001916286159660698,0.39967858577742066,1.282170875056614e-06
DNAJB4,48,3.0369174829202513e-05,0.007713782018636707,0.44174067495559505,6.326911422750524e-07
MYOD1,61,6.197414471502284e-05,0.006765020523346767,0.4387017110601517,1.0159695854921778e-06
NCK1,237,0.0019355027776094926,0.011723429356995739,0.4583486914854405,8.166678386537943e-06
BCL10,67,0.000114415872531044,0.005746674466695259,0.43020238713025427,1.7076995900155822e-06
TXNL4A,22,1.604066343080207e-05,0.0024401195184035208,0.3971891719236605,7.291210650364578e-07
CSF2RB,36,3.920636569299261e-05,0.002388969277190757,0.3898119122257053,1.0890657136942391e-06
S1PR1,18,3.403523131614106e-05,0.001169627546638324,0.39435503052406246,1.890846184230059e-06
LGALS1,82,0.0003031644266193119,0.011031024281937285,0.4574213720801913,3.6971271538940474e-06
CDC37,241,0.0013872924437452305,0.0275818121130481,0.4869309838472834,5.756400181515479e-06
CCNB1,126,0.00034474187862577475,0.012985606508380593,0.44993215739484393,2.7360466557601173e-06
DAXX,141,0.00033734354039109525,0.013222920385542685,0.4606835232008891,2.39250737866025e-06
OTUB1,283,0.001006190661171653,0.029335586728840842,0.4821168944460599,3.5554440324086675e-06
SOCS3,65,0.00010057888602962228,0.005530321014648891,0.4375054974052247,1.5473674773788044e-06
FAF2,163,0.0006367437318246498,0.01775025476737804,0.4741206748641693,3.906403262727913e-06
UBC,682,0.009739712774595047,0.06541740062540327,0.5262935139138716,1.4281103775066051e-05
ATXN1,128,0.0006121855205218838,0.007609354481839209,0.44450402144772116,4.782699379077218e-06
SIAH1,104,0.00031828847080191266,0.008153079863806936,0.43819927759668753,3.060466065403006e-06
TRIB3,35,5.5788507265893734e-05,0.0032296065705790756,0.40844145179832486,1.5939573504541066e-06
RFC1,88,8.98731587291201e-05,0.013938367298354435,0.4477450715635971,1.021285894649092e-06
USP22,44,8.095687156432974e-05,0.003988235948806383,0.42487400700435635,1.8399288991893124e-06
CDT1,54,2.43756377015784e-05,0.006313558802211372,0.4148803069480357,4.514006981773778e-07
GPI,82,0.00015229104048314208,0.009806483738347044,0.43715943047987343,1.8572078107700253e-06
EED,363,0.0010893211623417554,0.04523608194877776,0.4852209540532631,3.000884744743128e-06
CDC73,209,0.0006149521044886102,0.028120858176738726,0.4764824216879011,2.9423545669311494e-06
CTR9,72,0.00015146577660788319,0.008289891399346876,0.4434340732816261,2.1036913417761555e-06
SUZ12,377,0.001735475894569052,0.038778649561014115,0.49193947186232817,4.603384335726928e-06
RAD9A,39,1.736276885569571e-05,0.004332237591232951,0.4124036149573004,4.4519920142809517e-07
IGKC,41,0.00010040744042746227,0.004384626824331486,0.4244389453025002,2.448961961645421e-06
RSL1D1,98,6.457975025595547e-05,0.020034511291859344,0.4636897548242752,6.58977043428117e-07
CBX3,133,0.0003185771767220101,0.01825142356800379,0.4604702832808739,2.3953171182106023e-06
IRF3,72,0.00012983108617363795,0.006875445641686351,0.43796777317953683,1.803209530189416e-06
RCHY1,50,6.24696759129329e-05,0.0046105956918686825,0.41756212222968436,1.2493935182586579e-06
UBASH3B,92,7.981624334732654e-05,0.0119392277072585,0.4506659418320196,8.675678624709406e-07
RAD18,153,0.00033043683883351993,0.016241675519956245,0.4556614144375229,2.1597179008726794e-06
USP19,56,5.841793410335458e-05,0.006953456381419402,0.43639234953500616,1.0431773947027603e-06
PAN2,289,0.0005794981126625529,0.03874208491974136,0.4701767652897249,2.0051837808392834e-06
CYLD,473,0.0025535851785736495,0.058620927929988804,0.5026781202627589,5.3987001661176525e-06
USP36,33,3.621983133849183e-05,0.005975871175001317,0.43064935064935067,1.0975706466209644e-06
EIF4B,149,0.00023846173503944525,0.02360610975886089,0.4669545625234698,1.6004143291237936e-06
OTUD4,46,5.4954149338486214e-05,0.005639975096810661,0.4281656193509512,1.1946554204018742e-06
USP46,24,2.6404450331299242e-05,0.002548381584385063,0.3916535433070866,1.1001854304708018e-06
PRKAG1,45,8.050873238400039e-05,0.005300521365307823,0.42414939882322844,1.7890829418666754e-06
PKN2,61,9.485520236102701e-05,0.006862208022478388,0.4497287522603978,1.5550033173938854e-06
UCHL5,147,0.00048203637196485104,0.014143157380156885,0.46226765799256503,3.2791589929581702e-06
RANGAP1,104,0.00025388550635356577,0.015091907103813015,0.466472850042202,2.441206791861209e-06
UIMC1,55,0.0004278583270939839,0.007566772004915597,0.44363182304673565,7.779242310799707e-06
USP4,76,0.00012779443297561993,0.006391590898563601,0.43158351409978307,1.6815056970476307e-06
TRIP12,62,7.409166946541643e-05,0.009555493648492832,0.44280245704620314,1.1950269268615554e-06
SLC9A3R2,52,0.00013384551989225688,0.0040533722053049505,0.4215254237288136,2.5739523056203245e-06
POLR1C,83,0.00020497886358695038,0.011231549082043506,0.44363182304673565,2.469624862493378e-06
RAD50,109,0.00018082899661273663,0.015142305655819201,0.45587022271102556,1.658981620300336e-06
PHLPP1,41,6.921690090999615e-05,0.0033297202762065706,0.4244751664106503,1.6882170953657597e-06
RRP8,78,3.865743367766531e-05,0.008820534586901066,0.40723759620108074,4.956081240726322e-07
ACAD9,59,0.00012790512786302083,0.004943516195320848,0.421418283487249,2.167883523102048e-06
EIF3H,86,5.049429015249113e-05,0.014116691593297854,0.4514430931203485,5.871429087498969e-07
GTSE1,101,0.00018162961357636075,0.007668109163863187,0.43723628691983124,1.798313005706542e-06
LRRC47,46,4.6671162542453503e-05,0.006533732962649945,0.43072393488049876,1.014590490053337e-06
POLR1B,51,2.6206059909228585e-05,0.008503362305225722,0.4421726375677838,5.138443119456586e-07
CMSS1,21,1.7424224087427912e-05,0.004172011231778639,0.4221335822795553,8.297249565441863e-07
GPT2,11,6.2267477488489405e-06,0.0014167269360072987,0.38832071199937546,5.660679771680855e-07
RPL22L1,16,1.346205341237227e-06,0.003834720638287041,0.4040289172284948,8.413783382732668e-08
GOLGA3,38,4.28017516195463e-05,0.005084615593401969,0.44394858978936097,1.1263618847249026e-06
ARHGEF1,36,4.853175496088847e-05,0.0049365661405034855,0.4331997909771817,1.3481043044691241e-06
TADA3,43,4.510474067745376e-05,0.005217509867694556,0.42436652162784744,1.0489474576152038e-06
SUPT20H,16,3.7116726319674013e-06,0.0015817354698339505,0.3902706943899568,2.3197953949796258e-07
TRAF3IP1,66,0.0002214373775376829,0.007599063149659415,0.43769799366420276,3.3551117808739832e-06
ING4,30,1.698715185836005e-05,0.0034532860481534477,0.41046377289981845,5.662383952786684e-07
MLH1,118,0.0004343904142091769,0.010465861441309711,0.4424873231918868,3.6812746966879397e-06
PMS2,52,0.0002385997432269553,0.0053903946349138,0.42010135135135135,4.588456600518371e-06
PMS1,51,0.00027892867018709897,0.005569635338850441,0.4305375227213711,5.469189611511745e-06
PACSIN1,49,9.504727580821794e-05,0.004483035415249296,0.41505340453938583,1.9397403226166927e-06
PACSIN2,50,9.527416452719628e-05,0.00406550844584313,0.4277605779153767,1.9054832905439256e-06
SRGAP2,65,7.697072819520402e-05,0.00581405276715474,0.4334640522875817,1.184165049156985e-06
ALK,62,7.905582971306446e-05,0.005562840836459416,0.4184051144010767,1.275094027630072e-06
THAP1,42,5.24239404041878e-05,0.002803181232145388,0.3958930276981853,1.2481890572425667e-06
ATF2,209,0.000874077036273124,0.020596303205261825,0.4766193944039862,4.18218677642643e-06
RUNX2,53,3.891704929480408e-05,0.006569335639741216,0.42731958762886596,7.342839489585675e-07
MYB,63,0.000108785871893848,0.006566740813266469,0.4217756296107861,1.7267598713309207e-06
UBE2D1,152,0.0005096652158638942,0.01376615785486891,0.464209052729818,3.3530606306835148e-06
UBE2D2,160,0.000664030347771314,0.013143692532687665,0.4618384401114206,4.150189673570713e-06
UBE2D3,138,0.00038771326360408683,0.012905175229607945,0.4604702832808739,2.8095164029281655e-06
UFM1,66,0.00013364557455130676,0.0047115435467522,0.4145690948491415,2.024932947747072e-06
MUL1,41,4.86593222904863e-05,0.0032156242217351487,0.40439024390243905,1.1868127387923488e-06
MAP3K1,135,0.00014703747350742937,0.019522762495726702,0.4620958751393534,1.0891664704254028e-06
RFWD3,44,2.369971502664417e-05,0.006851458607404447,0.4375824755872262,5.386298869691857e-07
RNF11,86,0.00011332954701510429,0.006739337680217486,0.43109724388975557,1.3177854304081894e-06
RNF13,23,2.2339827821963082e-05,0.0011286840983206136,0.3673831154442721,9.712968618244818e-07
UHRF2,89,0.00013081417170147187,0.008103783038324985,0.4331243469174504,1.4698221539491221e-06
RNF115,38,3.947513836472302e-05,0.004543226227100925,0.44802738245361196,1.0388194306506057e-06
ZNRF4,28,4.063655593680682e-05,0.0010002799940319093,0.3603303390321646,1.4513055691716721e-06
UBE2E3,79,0.00019683392323695451,0.007573122195900358,0.434410480349345,2.4915686485690446e-06
PCGF2,41,3.563820381641792e-05,0.00408382856606595,0.4099225317290259,8.692244833272663e-07
UBE2U,27,1.884306276917738e-05,0.0015602826281268295,0.37868290826037304,6.978912136732363e-07
DTX3,24,8.724383458826173e-06,0.0008971139970162635,0.35722493536340133,3.6351597745109055e-07
UBE2K,70,0.00015600324607128451,0.006937747011724675,0.4408402020739165,2.2286178010183504e-06
RNF10,30,2.074064304321867e-05,0.0041620622104023616,0.4217398677293539,6.91354768107289e-07
UBE2L3,132,0.0004756210988037892,0.014793580477729495,0.4659921304103429,3.603190142452949e-06
RNF166,29,2.2244314405183118e-05,0.001456566470077507,0.37050279329608937,7.670453243166593e-07
UBE2E2,54,8.985804769765563e-05,0.0055423958407691005,0.43796777317953683,1.6640379203269562e-06
RLIM,37,2.7951269520122197e-05,0.0035303726818122255,0.4167923579688286,7.554397167600594e-07
MKRN3,37,3.2204030953053595e-05,0.0018288691822212478,0.38129551552318897,8.703792149473944e-07
TRIM2,20,1.25108308712976e-05,0.0016336598954048438,0.38097426470588236,6.255415435648799e-07
UBE2Z,26,2.605288182956959e-05,0.002307248389150876,0.4010643444605709,1.0020339165219073e-06
VAPA,172,0.0009021349136153808,0.01668967491881416,0.4755258126195029,5.2449704279964e-06
NR4A1,97,0.00023745536579226851,0.009737504606277795,0.448512173128945,2.447993461775964e-06
ATG101,37,6.057245833050537e-05,0.0036854169761752547,0.3894456623864704,1.6370934683920371e-06
CLN3,64,4.595821892795252e-05,0.00563288617325663,0.407070955069973,7.180971707492581e-07
DDA1,52,3.9246105373787194e-05,0.004802474887985864,0.4130886139024998,7.547327956497537e-07
FOXO3,84,0.00010356955275348918,0.010835202377685219,0.4635601118359739,1.2329708661129663e-06
PKP1,31,3.842419253585295e-05,0.004501428132793678,0.40083810137803205,1.239490081801708e-06
PRKAA2,78,0.00018679734695636101,0.004765003148998937,0.4215254237288136,2.3948377814918077e-06
PRKAB2,68,0.0002053650820005816,0.0028241040333290726,0.3970306513409962,3.0200747353026703e-06
PRKAG2,22,1.203173722540388e-05,0.0015830083754954838,0.38555150763506707,5.468971466092672e-07
RB1CC1,74,0.00027720281139059484,0.006787186662475487,0.43819927759668753,3.745983937710741e-06
SH3GLB2,31,2.157757345629684e-05,0.0022478171076063787,0.39823859087269814,6.960507566547368e-07
UBA5,62,0.00016907273016806112,0.0057910665031540845,0.4213468869123253,2.7269795188396954e-06
PIAS4,81,9.300171036647465e-05,0.008173696050000049,0.4446629715716074,1.1481692637836377e-06
RNF168,62,0.00011131281932561982,0.006467143384296242,0.4151919866444073,1.7953680536390294e-06
KLF5,47,2.3165061250559396e-05,0.007402189157403637,0.44734238690529726,4.928736436289233e-07
TOLLIP,68,0.00015962390775395505,0.004842023836827216,0.43566611193833754,2.347410408146398e-06
PAK1,155,0.00036610889616698987,0.01633200032816128,0.467261625176139,2.361992878496709e-06
SIRT2,52,0.00016569783715804663,0.005056654037251139,0.4248014347937484,3.186496868423974e-06
APPL1,78,0.00034008293859074236,0.006512826751546711,0.4464189553042542,4.360037674240287e-06
ATF4,58,0.00028839128812715835,0.004290168041701629,0.43369081872874704,4.9722635883992815e-06
PCBD2,21,1.8338064828628478e-05,0.0017982868866608442,0.3911299834866714,8.732411823156418e-07
TRIM15,32,1.904100328699582e-05,0.002480948965486316,0.39270487920416863,5.950313527186194e-07
HDGF,166,0.00018784819017747499,0.021947702278810977,0.45746344155246943,1.1316156034787649e-06
MYBL2,49,4.646464024228842e-05,0.004753032132736636,0.41505340453938583,9.482579641283351e-07
STAT6,51,5.858627625322499e-05,0.004105648508979569,0.4089451615555373,1.1487505147691175e-06
TCF4,113,0.0006775324347076055,0.008191776205429156,0.44486181915749934,5.995862254049607e-06
